2026-05-07 10:13:28 | INFO | __main__:main:39 | Framework startup | run_id=run_20260507_101256 | log_file=C:\Users\DeepakRaj\OneDrive - PiOne Technologies LLP\Documents\2026_auto_test\automation_framework\logs\run_20260507_101256.log
2026-05-07 10:13:37 | INFO | __main__:main:42 | Login started
2026-05-07 10:13:38 | INFO | __main__:main:45 | Login successful
2026-05-07 10:13:38 | INFO | __main__:main:47 | Current URL after login: https://catsentinel.rpiinfo.com/live-events
2026-05-07 10:13:38 | INFO | __main__:main:51 | Expanding navigation if needed
2026-05-07 10:13:38 | INFO | automation_framework.crawler.navigation_expander:ensure_navigation_expanded:25 | Sidebar navigation not detected
2026-05-07 10:13:38 | INFO | __main__:main:54 | Crawler execution started
2026-05-07 10:13:38 | INFO | automation_framework.crawler.ui_wait_engine:wait_for_ui_stability:25 | Waiting for UI stability on page: https://catsentinel.rpiinfo.com/live-events
2026-05-07 10:13:40 | INFO | automation_framework.crawler.crawler_engine:_scan_route:144 | Scanning route: https://catsentinel.rpiinfo.com/live-events (menu: home)
2026-05-07 10:13:40 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:132 | Building UI intelligence for route: https://catsentinel.rpiinfo.com/live-events
2026-05-07 10:13:41 | INFO | automation_framework.crawler.crawler_engine:crawl:56 | Discovered 14 menu items to explore
2026-05-07 10:13:41 | INFO | automation_framework.crawler.crawler_engine:_visit_menu_item:118 | Skipping already-visited menu route: Live Events (https://catsentinel.rpiinfo.com/live-events)
2026-05-07 10:13:41 | INFO | automation_framework.crawler.crawler_engine:_visit_menu_item:121 | Visiting menu: CAT History -> https://catsentinel.rpiinfo.com/cat-history
2026-05-07 10:13:42 | INFO | automation_framework.crawler.ui_wait_engine:wait_for_ui_stability:25 | Waiting for UI stability on page: https://catsentinel.rpiinfo.com/cat-history
2026-05-07 10:13:42 | INFO | automation_framework.crawler.crawler_engine:_scan_route:144 | Scanning route: https://catsentinel.rpiinfo.com/cat-history (menu: CAT History)
2026-05-07 10:13:42 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:132 | Building UI intelligence for route: https://catsentinel.rpiinfo.com/cat-history
2026-05-07 10:13:43 | INFO | automation_framework.crawler.crawler_engine:_visit_menu_item:121 | Visiting menu: Risk Map -> https://catsentinel.rpiinfo.com/risk-map
2026-05-07 10:13:44 | INFO | automation_framework.crawler.ui_wait_engine:wait_for_ui_stability:25 | Waiting for UI stability on page: https://catsentinel.rpiinfo.com/risk-map
2026-05-07 10:13:44 | INFO | automation_framework.crawler.crawler_engine:_scan_route:144 | Scanning route: https://catsentinel.rpiinfo.com/risk-map (menu: Risk Map)
2026-05-07 10:13:44 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:132 | Building UI intelligence for route: https://catsentinel.rpiinfo.com/risk-map
2026-05-07 10:13:45 | INFO | automation_framework.crawler.crawler_engine:_visit_menu_item:121 | Visiting menu: Action Queue -> https://catsentinel.rpiinfo.com/action-queue-module
2026-05-07 10:13:45 | INFO | automation_framework.crawler.ui_wait_engine:wait_for_ui_stability:25 | Waiting for UI stability on page: https://catsentinel.rpiinfo.com/action-queue-module
2026-05-07 10:13:55 | WARNING | automation_framework.crawler.ui_wait_engine:_wait_for_loaders_to_disappear:48 | Loader timeout during UI stabilization
2026-05-07 10:13:56 | INFO | automation_framework.crawler.crawler_engine:_scan_route:144 | Scanning route: https://catsentinel.rpiinfo.com/action-queue-module (menu: Action Queue)
2026-05-07 10:13:56 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:132 | Building UI intelligence for route: https://catsentinel.rpiinfo.com/action-queue-module
2026-05-07 10:13:57 | INFO | automation_framework.crawler.crawler_engine:_visit_menu_item:121 | Visiting menu: Microsites -> https://catsentinel.rpiinfo.com/micro-sites
2026-05-07 10:13:58 | INFO | automation_framework.crawler.ui_wait_engine:wait_for_ui_stability:25 | Waiting for UI stability on page: https://catsentinel.rpiinfo.com/micro-sites
2026-05-07 10:13:58 | INFO | automation_framework.crawler.crawler_engine:_scan_route:144 | Scanning route: https://catsentinel.rpiinfo.com/micro-sites (menu: Microsites)
2026-05-07 10:13:58 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:132 | Building UI intelligence for route: https://catsentinel.rpiinfo.com/micro-sites
2026-05-07 10:13:59 | INFO | automation_framework.crawler.crawler_engine:_visit_menu_item:121 | Visiting menu: CAT Event Book -> https://catsentinel.rpiinfo.com/event-book
2026-05-07 10:14:00 | INFO | automation_framework.crawler.ui_wait_engine:wait_for_ui_stability:25 | Waiting for UI stability on page: https://catsentinel.rpiinfo.com/event-book
2026-05-07 10:14:01 | INFO | automation_framework.crawler.crawler_engine:_scan_route:144 | Scanning route: https://catsentinel.rpiinfo.com/event-book (menu: CAT Event Book)
2026-05-07 10:14:01 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:132 | Building UI intelligence for route: https://catsentinel.rpiinfo.com/event-book
2026-05-07 10:14:03 | INFO | automation_framework.crawler.crawler_engine:_visit_menu_item:121 | Visiting menu: Knowledge Base -> https://catsentinel.rpiinfo.com/knowledge-base
2026-05-07 10:14:04 | INFO | automation_framework.crawler.ui_wait_engine:wait_for_ui_stability:25 | Waiting for UI stability on page: https://catsentinel.rpiinfo.com/
2026-05-07 10:14:04 | INFO | automation_framework.crawler.crawler_engine:_scan_route:144 | Scanning route: https://catsentinel.rpiinfo.com/ (menu: Knowledge Base)
2026-05-07 10:14:04 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:132 | Building UI intelligence for route: https://catsentinel.rpiinfo.com/
2026-05-07 10:14:04 | INFO | automation_framework.crawler.crawler_engine:_visit_menu_item:121 | Visiting menu: Policyholder Risk Profile -> https://catsentinel.rpiinfo.com/policyholder-risk
2026-05-07 10:14:05 | INFO | automation_framework.crawler.ui_wait_engine:wait_for_ui_stability:25 | Waiting for UI stability on page: https://catsentinel.rpiinfo.com/policyholder-risk
2026-05-07 10:14:05 | INFO | automation_framework.crawler.crawler_engine:_scan_route:144 | Scanning route: https://catsentinel.rpiinfo.com/policyholder-risk (menu: Policyholder Risk Profile)
2026-05-07 10:14:05 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:132 | Building UI intelligence for route: https://catsentinel.rpiinfo.com/policyholder-risk
2026-05-07 10:14:06 | INFO | automation_framework.crawler.crawler_engine:_visit_menu_item:121 | Visiting menu: Geo Spatial -> https://catsentinel.rpiinfo.com/geo-spatial
2026-05-07 10:14:07 | INFO | automation_framework.crawler.ui_wait_engine:wait_for_ui_stability:25 | Waiting for UI stability on page: https://catsentinel.rpiinfo.com/geo-spatial
2026-05-07 10:14:07 | INFO | automation_framework.crawler.crawler_engine:_scan_route:144 | Scanning route: https://catsentinel.rpiinfo.com/geo-spatial (menu: Geo Spatial)
2026-05-07 10:14:07 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:132 | Building UI intelligence for route: https://catsentinel.rpiinfo.com/geo-spatial
2026-05-07 10:14:08 | INFO | automation_framework.crawler.crawler_engine:_visit_menu_item:121 | Visiting menu: Risk Analyzer -> https://catsentinel.rpiinfo.com/alert-event-monitor
2026-05-07 10:14:12 | INFO | automation_framework.crawler.ui_wait_engine:wait_for_ui_stability:25 | Waiting for UI stability on page: https://catsentinel.rpiinfo.com/alert-event-monitor
2026-05-07 10:14:12 | INFO | automation_framework.crawler.crawler_engine:_scan_route:144 | Scanning route: https://catsentinel.rpiinfo.com/alert-event-monitor (menu: Risk Analyzer)
2026-05-07 10:14:12 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:132 | Building UI intelligence for route: https://catsentinel.rpiinfo.com/alert-event-monitor
2026-05-07 10:14:13 | INFO | automation_framework.crawler.crawler_engine:_visit_menu_item:121 | Visiting menu: CAT Synapse -> https://catsentinel.rpiinfo.com/prompt-master
2026-05-07 10:14:14 | INFO | automation_framework.crawler.ui_wait_engine:wait_for_ui_stability:25 | Waiting for UI stability on page: https://catsentinel.rpiinfo.com/prompt-master
2026-05-07 10:14:24 | WARNING | automation_framework.crawler.ui_wait_engine:_wait_for_loaders_to_disappear:48 | Loader timeout during UI stabilization
2026-05-07 10:14:24 | INFO | automation_framework.crawler.crawler_engine:_scan_route:144 | Scanning route: https://catsentinel.rpiinfo.com/prompt-master (menu: CAT Synapse)
2026-05-07 10:14:24 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:132 | Building UI intelligence for route: https://catsentinel.rpiinfo.com/prompt-master
2026-05-07 10:14:24 | INFO | automation_framework.crawler.crawler_engine:_visit_menu_item:121 | Visiting menu: CheckList Templates -> https://catsentinel.rpiinfo.com/template/checklist
2026-05-07 10:14:25 | INFO | automation_framework.crawler.ui_wait_engine:wait_for_ui_stability:25 | Waiting for UI stability on page: https://catsentinel.rpiinfo.com/template/checklist
2026-05-07 10:14:26 | INFO | automation_framework.crawler.crawler_engine:_scan_route:144 | Scanning route: https://catsentinel.rpiinfo.com/template/checklist (menu: CheckList Templates)
2026-05-07 10:14:26 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:132 | Building UI intelligence for route: https://catsentinel.rpiinfo.com/template/checklist
2026-05-07 10:14:26 | INFO | automation_framework.crawler.crawler_engine:_visit_menu_item:121 | Visiting menu: Risk Insights -> https://catsentinel.rpiinfo.com/risk-insights
2026-05-07 10:14:28 | INFO | automation_framework.crawler.ui_wait_engine:wait_for_ui_stability:25 | Waiting for UI stability on page: https://catsentinel.rpiinfo.com/risk-insights
2026-05-07 10:14:28 | INFO | automation_framework.crawler.crawler_engine:_scan_route:144 | Scanning route: https://catsentinel.rpiinfo.com/risk-insights (menu: Risk Insights)
2026-05-07 10:14:28 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:132 | Building UI intelligence for route: https://catsentinel.rpiinfo.com/risk-insights
2026-05-07 10:14:28 | INFO | automation_framework.crawler.crawler_engine:_visit_menu_item:121 | Visiting menu: Command Center -> https://catsentinel.rpiinfo.com/command-center
2026-05-07 10:14:29 | INFO | automation_framework.crawler.ui_wait_engine:wait_for_ui_stability:25 | Waiting for UI stability on page: https://catsentinel.rpiinfo.com/command-center
